고유번호,노선,노선명칭,역명칭,운행방향1,운행방향2,엘리베이터 자막,사용여부,출구정보,전화번호
171,4,4호선,당고개,당고개,오이도,승강기 위치는 1번 출구쪽에 있습니다      승강기를 이용하여 2층 대합실로 올라가십시오.      좌측 방향으로 이동하신 후      승강기를 이용하여 승강장으로 올라가십시오,Y,"||1@상계4동, 상계3.4동주민센터, 삼락시장, 기업은행||,||2@상계동3우체국, 상계종합사회복지관||,||3@신상계초등학교||,||4@상계4치안센터||",긴급전화(역무실) : 02-6110-4091
177,4,4호선,미아,당고개,오이도,"승강기 위치는 1번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      정면으로 이동하여 개찰구를 통과하십시오.      좌, 우측 개찰구를 통과하신 후 승강기를 이용하여 승강장으로 내려가십시오",Y,"||1@수유방면, 성신여자대학교 미아캠퍼스, 현대아파트||,||2@신일중.고등학교, 서울사이버대학교, 미아동주민센터, 동화치안센터||,||3@미아동, 강북구청 교통지도과, 강북자동차등록민원실||,||4@서울화계초등학교, 강북우체국, 국민건강보험공단 강북지사, 서울애화학교, 성북교육지원청, 한국방송대학 북부학습센터||,||5@도봉세무서, 성암여중.정보산업고교, 성북시장, 아름다운가게||,||6@미아동||,||7@미아동, 국세군강북사회복지관||,||8@수유시장, 수유초등학교, 강북여성인력개발센터||",긴급전화(역무실) : 02-6110-4151
178,4,4호선,미아삼거리,당고개,오이도,"승강기 위치는 1번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      좌측 방향으로 이동하십시오.      좌, 우측 개찰구를 통과하신 후 승강기를 이용하여 승강장으로 내려가십시오.",Y,"||1@한마음예식장,국민은행,||,||2@창문여중||,||3@대지극장,빅토리아호텔,||,||4@신세계백화점,길음,||,||5@숭인시장,중소기업은행,||,||6@서울은행,영훈초,중고등학교,||,||8@수유시장, 수유초등학교, 강북여성인력개발센터||",긴급전화(역무실) : 02-6110-4161
180,4,4호선,성신대입구,당고개,오이도,승강기 위치는 3번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      좌측 방향으로 이동하여 개찰구를 통과하십시오.      승강기를 이용하여 승강장으로 내려가십시오.,Y,"||1@성신여중.고교, 성신초등학교, 성신여대, 동선동주민센터, 미아리고개, 돈암헌혈의 집||,||2@동선동1가, 성북구청, 성북경찰서, 돈암우체국, 돈암지구대, 돈암소방파출소||,||3@돈암시장, 돈암119안전센터, 삼선동 주민센터||,||4@동소문동6가, 돈암초등학교, 동소문한신.한진아파트, 한신휴플러스아파트, 송산아파트||,||5@정덕초등학교, 우천초등학교, 기업은행||,||6@동선동5가, 아리랑고개, 아리랑정보도서관, 흥천사(구신흥사), 일심건영휴먼빌아파트, 성빈센트 청소년 열림터||,||7@동선동4가, 미아리고개, 고명중.정보산업고교, 매원초등학교, 성북시각장애인복지관, 브라운스톤돈암아파트, 아리랑아트홀||",긴급전화(역무실) : 02-6110-4181
182,4,4호선,혜화,당고개,오이도,"승강기 위치는 3번 출구쪽에 있습니다      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      좌측 방향으로 이동하신 후 좌, 우측 개찰구를 통과하십시오.      승강기를 이용하여 승강장으로 내려가십시오.",Y,"||1@동숭동, 혜화동 방면, 동성중.고교, 카톨릭대학교 신학대학, 흥사단, 천주교혜화동성당||,||2@마로니에공원/낙산공원, 이화장, 국립국제교육원, 한국문화예술위원회, 한국공연예술센터(아르코예술극장)/미술관, 기업은행, 한국청소년수련시설협회, 한국방송통신대학교, 서울사대부설여자중학교, 종로노인종합복지관, 서울시티투어버스타는곳, 동숭치안센터||,||3@서울대학교병원, 종로여성인력개발원, 연건 119안전센터, 한국어항협회||,||4@혜화동로터리, 창경궁, 혜화동주민센터, 혜화파출소, 혜화동우체국, 성균관대학교, 국립서울과학관, 짚풀생활사박물관, 21세기생명과학문화재단(세포학교), 장면가옥, 서울연극센터, 민주화실천 가족운동협의회, 아남아파트, 적십자헌혈의 집||",긴급전화(역무실) : 02-6110-4201
420,12,인천선,동수,계약,동막,,Y,"||1@부일여중교, 부평6동사무소, 한미은행, 성모자애병원, 경찰종합학교, 예림학교 ||,||2@성동학교 ||,||3@부평2동사무소, 부평2동파출소 ||,||4@부평남초등교 ||",긴급전화(역무실) : 032-516-3121
111,2,2호선,신대방,시청,시청,"승강기 위치는 1번출구 쪽에 있습니다.      승강기를 이용하여 2층 대합실로 올라가십시오.      우측으로 이동하신 후 개찰구를 통과하십시오.      좌, 우측 승강기를 이용하여 3층 승강장으로 올라가십시오",Y,"||1@신사동 주민센터, 국민건강보험공단 관악지사, 신림종합시장, 기업은행 신대방역지점||,||2@난곡방면, 조원초등학교, 한국원자력문화재단(에너지체험관), 금천경찰서, 신림체육센터||,||3@대림동방면||,||4@신대방1동주민센터, 문창초등학교, 보라매공원, 기상청, 남부수도사업소, 수도여자고등학교, 서울시립지적장애인복지관, 서울성경신학대학원대학교, 서울시남부장애인종합복지관, 한국가스안전공사 서울남부지사||",긴급전화(역무실) : 02-6110-2311
103,2,2호선,문래,시청,시청,"승강기 위치는 6번출구 쪽에 있습니다.      승강기를 이용하여 지하 1층 대합실로 내려가십시오.      우측 방향으로 이동하여 개찰구를 통과하십시오.      정면 방향으로 이동한신 후 좌, 우측 승강기를 이용하여 승강장으로 내려가십시오.",Y,"||1@문래공원, 문래대우이안아파트, 문래정보문화도서관, 한국고용정보원, 구립영등포노인종합복지관, 국화.공원한신아파트, 문래대림아파트, 문래우정아파트||,||2@문래동3가||,||3@공원한신아파트, 서울시립문래청소년수련관(KYLA), 문래초등학교, 영등포구청방면, 한전영등포지점, 신동아아파트, 문래미원아파트, 영문초등학교, 문래유원아파트, 문래동현대홈타운||,||4@영일시장, 당산동1가, 당산진로아파트, 양화중학교, 문래금호어울림아파트, 서울시장애인일자리 통합지원센터, 서울 남부교육지원청||,||5@문래동3가, 문래동 주민센터||,||6@문래자이아파트, 기업은행 문래하이테크지점||,||7@문래동우체국, 구로세무서, 기업은행 문래동지점, 영등포초등학교, 문래동 3가, 영등포 등기소, 문래예술공장, 영등포구중소기업창업지원센터(영등포구청 지역경제과)||",긴급전화(역무실) : 02-6110-2351
105,2,2호선,도림천,시청,시청,1번출구로 들어오시어 정면 개찰구를 통과하십시오.      개찰구를 통고하신 후 승강기를 이용하십시오.      양천구청 방면으로 가실분은 지하 3층 승강장으로 내려가십시오.      신도림 방면으로 가실분은 지하 2층에서 내리십시오.      맞은편 승강기를 이용하여 지하 3층 승강장으로 내려가십시오.      리프트를 이용하여 2층 승강장으로 올라가십시오,Y,"||1@신도림초등학교, 신도림중학교, 우성아파트, 동아아파트, 우리은행 신도림서지점, 신도림고등학교||,||2@문래2동, 현대아파트 신정1교||",긴급전화(역무실) : 02-6110-2441
276,6,6호선,고려대,응암,봉화산,승강기 위치는 대흥자동차공업사 주변 4번출구에 있습니다.    4출구 엘리베이터를 이용하시어 지하1층 대합실에 내리십시오.    지하1층에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 직진하신후 좌측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 안암 방면 승강장입니다.,Y,"||1@고려대학교, 중앙승가대학교||,||2@종암여자중학교, 숭례초등학교, 고려대교우회관||,||5@제기제2동, 신제기파출소||,||6@고대앞사거리, 제기시장||",긴급전화(역무실) : 02-6311-6401
277,6,6호선,안암,응암,봉화산,승강기 위치는 고려대학교안암병원 주변 1번출구에 있습니다.    1출구 엘리베이터를 이용하시어 지하1층 대합실에 내리십시오.    지하1층에 내리셔서 직진하시면 좌측에 개찰구가 보입니다.    개찰구에서 직진하시면 우측에 엘리베이터가 보입니다.    엘리베이터를 이용하시어 내려오십시오.    승강장에 내리시면 고려대 방면 승강장 위치입니다,Y,"||1@고대병원, 중앙승가대학교, 용문중.고등학교, 안암초등학교, 성신여자대학교||,||2@고려대학교, 고대앞사거리||,||3@제기제2동, 안암동로터리, 제기시장, 제기2동사무소, 종암초등학교, 성일중학교||,||4@고려대(자연계), 안암동||",긴급전화(역무실) : 02-6311-6391
285,6,6호선,한강진,응암,봉화산,승강기 위치는 용산소방서 주변 3번출구에 있습니다.    3출구 엘리베이터를 이용하시어 지하2층 대합실에 내리십시오.    지하2층에 내리셔서 직진하시면 개찰구가 보입니다.    개찰구에서 좌측으로 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 지하4층 승강장으로 내려오십시오.    지하4층 승강장에 내리시면 버티고개 방면 승강장 위치입니다,Y,"||1@이태원방면, 한남2파출소||,||2@버티고개역방면, 한남로, 한강관리사업소, 한남여자직업전문학교, 한남초등학교, 단국대학교||,||3@이태원동, 한남2동사무소||",긴급전화(역무실) : 02-6311-6311
286,6,6호선,이태원,응암,봉화산,"승강기 위치는 해밀토호텔 주변 2번출구에 있습니다.    2출구 엘리베이터를 이용하시어 지하2층 대합실에 내리십시오.    지하2층에 내리셔서 직진하시면 개찰구가 보입니다.    개찰구에서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 녹사평, 한강진 방면 승강장 위치입니다.",Y,"||1@삼각지방면, 이태원1동우체국, 해밀톤호텔, 웨딩홀, 쇼핑센터||,||2@이태원제1동, 한남동||,||3@서울정수기능대학, 이태원1동사무소, 이태원파출소, 보광초등학교||,||4@이태원시장, 반포로, 서울시티투어버스 타는곳||",긴급전화(역무실) : 02-6311-6301
287,6,6호선,녹사평,응암,봉화산,"승강기 위치는 서울이태원초등학교 교육문화회관 주변 출구에 있습니다.    교육문화회관 출구 엘리베이터를 이용하시어 지하2층 대합실에 내리십시오.    지하2층에 내리셔서 우측으로 직진하시면 개찰구가 보입니다.    개찰구를 지나 좌측 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 지하4층 대합실로 내려오십시오.    지하4층 대합실에서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 삼각지, 이태원 방면 승강장 위치입니다",Y,"||1@용산동2가, 전쟁기념관방면, 이태원초등학교, 이태원우체국, 이태원1동우체국, 청지공업고등학교||,||2@이태원제2동, 남산3호터널방면||,||3@이태원제1동, 이태원시장||,||4@한강로제2동, 국방부방면||",긴급전화(역무실) : 02-6311-6291
291,6,6호선,대흥,응암,봉화산,"장애인리프트 위치는 박철한의원 주변 2번출구에 있습니다.    2번출구 장애인리프트를 이용하시어 지하1층 대합실에 내리십시오.    지하1층에 내리시면 좌측에 장애인리프트 시설이 보입니다.    장애인리프트 시설을 이용하시어 지하2층 대합실로 내려오시면 개찰구가 보입니다.    개찰구에서 직진하시면 엘리베이터가 보입니다.    정면 엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 광흥창, 공덕 방면 승강장입니다",Y,"||1@서강대학교, 대흥로, 서울보호관찰소서부지소||,||2@염리동사무소, 용강초등학교, 염리동파출소, 동도중.공업고교, 한국산업인력공단, 한국통신(중앙데이터통신국), 학교법인기능대학||,||3@국민건강보험공단, 염리초등학교, 용강동사무소, 용강파출소||,||4@마포세무소, 광성중고교, 신석초등학교, 신수파출소||",긴급전화(역무실) : 02-6311-6251
292,6,6호선,광흥창,응암,봉화산,"승강기 위치는 서강쌍용예가아파트 주변 1번출구에 있습니다.    1번출구 엘리베이터를 이용하시어 지하2층 대합실에 내리십시오.    지하2층에 내리셔서 직진하시면 우측에 개찰구가 보입니다.    개찰구에서 직진하시면 엘리베이터가 보입니다.    엘리베이터를 이용하시어 승강장으로 내려오십시오.    승강장에 내리시면 상수, 대흥 방면 승강장입니다.",Y,"||1@신촌방면, 서강초등학교, 서강시범아파트, 삼성아파트||,||2@신촌방면, 창전동사무소, 마포노인복지회관||,||3@신촌방면, 마포소방서, 광성중고등학교, 신수아파트, 삼익아파트||,||4@신수중학교, 신수파출소, 신수동사무소, 신수시장, 신석초등학교||,||5@서강대교방면, 상수도, 마포종합시장, LG아파트||,||6@서강대교방면, 창전동, 창전파출소, 창전동우체국||",긴급전화(역무실) : 02-6311-6241
